p,rep,level,eig_idx,method,pop_eig,sample_eig
10,48,E,4,REML,1,1.051376731
10,48,E,5,REML,1,1.028698325
10,49,A,1,REML,1,2.99789792
10,49,A,2,REML,1,1.971235462
10,49,A,3,REML,1,1.842768192
10,49,A,4,REML,1,1.550961128
10,49,A,5,REML,1,1.321618072
10,49,B,1,REML,4,5.247977683
10,49,B,2,REML,4,5.004269938
10,49,B,3,REML,4,4.538505244
10,49,B,4,REML,4,4.482466081
10,49,B,5,REML,4,4.441347856
10,49,E,1,REML,1,1.165805924
10,49,E,2,REML,1,1.13750698
10,49,E,3,REML,1,1.087542125
10,49,E,4,REML,1,1.052896061
10,49,E,5,REML,1,1.000529766
10,50,A,1,REML,1,2.26406952
10,50,A,2,REML,1,1.965920565
10,50,A,3,REML,1,1.732114771
10,50,A,4,REML,1,1.633660422
10,50,A,5,REML,1,1.407602294
10,50,B,1,REML,4,5.158629548
10,50,B,2,REML,4,4.895778903
10,50,B,3,REML,4,4.783440015
10,50,B,4,REML,4,4.394604141
10,50,B,5,REML,4,3.897427275
10,50,E,1,REML,1,1.169323729
10,50,E,2,REML,1,1.107681348
10,50,E,3,REML,1,1.080582446
10,50,E,4,REML,1,1.059921931
10,50,E,5,REML,1,1.00782726
20,1,A,1,REML,1,3.336472618
20,1,A,2,REML,1,3.002032596
20,1,A,3,REML,1,2.588888763
20,1,A,4,REML,1,2.305413846
20,1,A,5,REML,1,2.146499256
20,1,B,1,REML,4,6.74943698
20,1,B,2,REML,4,6.262787103
20,1,B,3,REML,4,5.968546601
20,1,B,4,REML,4,5.513675859
20,1,B,5,REML,4,5.363634406
20,1,E,1,REML,1,1.245929842
20,1,E,2,REML,1,1.203225367
20,1,E,3,REML,1,1.187301863
20,1,E,4,REML,1,1.163644575
20,1,E,5,REML,1,1.133264279
20,2,A,1,REML,1,3.25946408
20,2,A,2,REML,1,2.683643692
20,2,A,3,REML,1,2.550886477
20,2,A,4,REML,1,2.359695289
20,2,A,5,REML,1,2.134808922
20,2,B,1,REML,4,6.144134273
20,2,B,2,REML,4,5.779473617
20,2,B,3,REML,4,5.278293149
20,2,B,4,REML,4,5.004953398
20,2,B,5,REML,4,4.761201743
20,2,E,1,REML,1,1.272983438
20,2,E,2,REML,1,1.196653375
20,2,E,3,REML,1,1.157100625
20,2,E,4,REML,1,1.127757714
20,2,E,5,REML,1,1.108029035
20,3,A,1,REML,1,3.699099991
20,3,A,2,REML,1,2.937155229
20,3,A,3,REML,1,2.518405405
20,3,A,4,REML,1,2.116529665
20,3,A,5,REML,1,2.037400968
20,3,B,1,REML,4,6.887465639
20,3,B,2,REML,4,6.24830777
20,3,B,3,REML,4,5.783625605
20,3,B,4,REML,4,5.367094395
20,3,B,5,REML,4,5.273354157
20,3,E,1,REML,1,1.26725509
20,3,E,2,REML,1,1.192222858
20,3,E,3,REML,1,1.157836975
20,3,E,4,REML,1,1.129207431
20,3,E,5,REML,1,1.12400788
20,4,A,1,REML,1,3.276346191
20,4,A,2,REML,1,2.839805338
20,4,A,3,REML,1,2.599239215
20,4,A,4,REML,1,2.183859146
20,4,A,5,REML,1,2.168837546
20,4,B,1,REML,4,6.349788773
20,4,B,2,REML,4,5.842625491
20,4,B,3,REML,4,5.374108957
20,4,B,4,REML,4,4.907248362
20,4,B,5,REML,4,4.730755212
20,4,E,1,REML,1,1.273288314
20,4,E,2,REML,1,1.215240846
20,4,E,3,REML,1,1.208901129
20,4,E,4,REML,1,1.176115465
20,4,E,5,REML,1,1.11841005
20,5,A,1,REML,1,3.566154992
20,5,A,2,REML,1,3.215938314
20,5,A,3,REML,1,2.883708048
20,5,A,4,REML,1,2.535138247
20,5,A,5,REML,1,2.287149052
20,5,B,1,REML,4,5.97109699
20,5,B,2,REML,4,5.712911392
20,5,B,3,REML,4,5.212465155
20,5,B,4,REML,4,5.122515325
20,5,B,5,REML,4,4.928343085
20,5,E,1,REML,1,1.230413392
20,5,E,2,REML,1,1.187132201
20,5,E,3,REML,1,1.169178932
20,5,E,4,REML,1,1.125178166
20,5,E,5,REML,1,1.10532468
20,6,A,1,REML,1,3.376917835
20,6,A,2,REML,1,2.885224621
20,6,A,3,REML,1,2.75921158
20,6,A,4,REML,1,2.577425112
20,6,A,5,REML,1,2.418790353
20,6,B,1,REML,4,6.567106632
20,6,B,2,REML,4,5.881894707
20,6,B,3,REML,4,5.467004677
20,6,B,4,REML,4,5.401459601
20,6,B,5,REML,4,4.758826899
20,6,E,1,REML,1,1.281914089
20,6,E,2,REML,1,1.210877955
20,6,E,3,REML,1,1.185495476
20,6,E,4,REML,1,1.176339171
20,6,E,5,REML,1,1.13140844
20,7,A,1,REML,1,3.306034927
20,7,A,2,REML,1,3.147912489
20,7,A,3,REML,1,2.796088038
20,7,A,4,REML,1,2.253299691
20,7,A,5,REML,1,1.981229796
20,7,B,1,REML,4,7.029129368
20,7,B,2,REML,4,6.332419984
20,7,B,3,REML,4,5.818675566
20,7,B,4,REML,4,5.130512103
20,7,B,5,REML,4,4.908291602
20,7,E,1,REML,1,1.224555172
20,7,E,2,REML,1,1.19128324
20,7,E,3,REML,1,1.167509563
20,7,E,4,REML,1,1.141923336
20,7,E,5,REML,1,1.119340703
20,8,A,1,REML,1,3.449568505
20,8,A,2,REML,1,3.303099337
20,8,A,3,REML,1,2.400508518
20,8,A,4,REML,1,2.196438831
20,8,A,5,REML,1,2.016109175
20,8,B,1,REML,4,6.168045856
20,8,B,2,REML,4,5.723296355
20,8,B,3,REML,4,5.533983805
20,8,B,4,REML,4,5.220235286
20,8,B,5,REML,4,5.098891442
20,8,E,1,REML,1,1.28694618
20,8,E,2,REML,1,1.188089476
20,8,E,3,REML,1,1.1769053
20,8,E,4,REML,1,1.155267306
20,8,E,5,REML,1,1.127365483
20,9,A,1,REML,1,3.420432173
20,9,A,2,REML,1,2.452229848
20,9,A,3,REML,1,2.385202132
20,9,A,4,REML,1,1.885499261
20,9,A,5,REML,1,1.668232517
20,9,B,1,REML,4,6.548716355
20,9,B,2,REML,4,5.880962428
20,9,B,3,REML,4,5.531665013
20,9,B,4,REML,4,5.240225281
20,9,B,5,REML,4,4.837385095
20,9,E,1,REML,1,1.272655613
20,9,E,2,REML,1,1.214233746
20,9,E,3,REML,1,1.161105719
20,9,E,4,REML,1,1.116352122
20,9,E,5,REML,1,1.103026705
20,10,A,1,REML,1,3.707144427
20,10,A,2,REML,1,3.147581936
20,10,A,3,REML,1,2.928594088
20,10,A,4,REML,1,2.644996468
20,10,A,5,REML,1,2.06439882
20,10,B,1,REML,4,6.384308019
20,10,B,2,REML,4,6.36481397
20,10,B,3,REML,4,5.665784322
20,10,B,4,REML,4,5.526815605
20,10,B,5,REML,4,4.640020252
20,10,E,1,REML,1,1.26513675
20,10,E,2,REML,1,1.237972381
20,10,E,3,REML,1,1.195202084
20,10,E,4,REML,1,1.177071841
20,10,E,5,REML,1,1.121864537
20,11,A,1,REML,1,3.279501452
20,11,A,2,REML,1,2.981431077
20,11,A,3,REML,1,2.697168425
20,11,A,4,REML,1,2.691924503
20,11,A,5,REML,1,2.111780387
20,11,B,1,REML,4,6.856956942
20,11,B,2,REML,4,5.966745061
20,11,B,3,REML,4,5.538643505
20,11,B,4,REML,4,5.072174237
20,11,B,5,REML,4,5.023989019
20,11,E,1,REML,1,1.242921038
20,11,E,2,REML,1,1.222761055
20,11,E,3,REML,1,1.187302887
20,11,E,4,REML,1,1.156367749
20,11,E,5,REML,1,1.125910483
20,12,A,1,REML,1,3.626762758
20,12,A,2,REML,1,2.937661188
20,12,A,3,REML,1,2.674453104
20,12,A,4,REML,1,2.31277422
20,12,A,5,REML,1,2.212946404
20,12,B,1,REML,4,6.579168143
20,12,B,2,REML,4,5.825072793
20,12,B,3,REML,4,5.188578166
20,12,B,4,REML,4,5.132790373
20,12,B,5,REML,4,5.045469572
20,12,E,1,REML,1,1.264940764
20,12,E,2,REML,1,1.220319856
20,12,E,3,REML,1,1.199710216
20,12,E,4,REML,1,1.173312869
20,12,E,5,REML,1,1.11591696
20,13,A,1,REML,1,3.652325339
20,13,A,2,REML,1,3.144423222
20,13,A,3,REML,1,2.912042171
20,13,A,4,REML,1,2.522526148
20,13,A,5,REML,1,1.998605582
20,13,B,1,REML,4,6.320352411
20,13,B,2,REML,4,5.834777727
20,13,B,3,REML,4,5.642451946
20,13,B,4,REML,4,5.253095302
20,13,B,5,REML,4,4.838266983
20,13,E,1,REML,1,1.252602211
20,13,E,2,REML,1,1.209606796
20,13,E,3,REML,1,1.1877705
20,13,E,4,REML,1,1.135593091
20,13,E,5,REML,1,1.105698092
20,14,A,1,REML,1,3.683058422
20,14,A,2,REML,1,3.504672344
20,14,A,3,REML,1,2.778771946
20,14,A,4,REML,1,2.421116279
20,14,A,5,REML,1,2.16789972
20,14,B,1,REML,4,6.414564297
20,14,B,2,REML,4,5.856597566
20,14,B,3,REML,4,5.778581639
20,14,B,4,REML,4,5.146944159
20,14,B,5,REML,4,4.91619867
20,14,E,1,REML,1,1.258818597
20,14,E,2,REML,1,1.201954828
20,14,E,3,REML,1,1.180831298
20,14,E,4,REML,1,1.148627095
20,14,E,5,REML,1,1.126816412
20,15,A,1,REML,1,3.211845897
20,15,A,2,REML,1,2.932119639
20,15,A,3,REML,1,2.836824696
20,15,A,4,REML,1,2.444807011
20,15,A,5,REML,1,1.727120838
20,15,B,1,REML,4,5.865765247
20,15,B,2,REML,4,5.808523847
20,15,B,3,REML,4,5.489341491
20,15,B,4,REML,4,5.313703824
20,15,B,5,REML,4,4.956950577
20,15,E,1,REML,1,1.224669993
20,15,E,2,REML,1,1.206489655
20,15,E,3,REML,1,1.155722397
20,15,E,4,REML,1,1.143628762
20,15,E,5,REML,1,1.106371775
20,16,A,1,REML,1,3.773379999
20,16,A,2,REML,1,2.71738415
20,16,A,3,REML,1,2.477666932
20,16,A,4,REML,1,2.094242729
20,16,A,5,REML,1,1.855930228
20,16,B,1,REML,4,6.561225933
20,16,B,2,REML,4,6.151156717
20,16,B,3,REML,4,6.037319704
20,16,B,4,REML,4,5.641929968
20,16,B,5,REML,4,5.167962194
20,16,E,1,REML,1,1.292774493
20,16,E,2,REML,1,1.237099843
20,16,E,3,REML,1,1.179521536
20,16,E,4,REML,1,1.151517753
20,16,E,5,REML,1,1.132185335
20,17,A,1,REML,1,3.552290132
20,17,A,2,REML,1,2.878571388
20,17,A,3,REML,1,2.451584209
20,17,A,4,REML,1,2.165203779
20,17,A,5,REML,1,1.959395451
20,17,B,1,REML,4,6.826820752
20,17,B,2,REML,4,5.832666372
20,17,B,3,REML,4,5.497878788
20,17,B,4,REML,4,5.397276928
20,17,B,5,REML,4,5.093288285
20,17,E,1,REML,1,1.231108251
20,17,E,2,REML,1,1.184255334
20,17,E,3,REML,1,1.172881243
20,17,E,4,REML,1,1.140002338
20,17,E,5,REML,1,1.091524115
20,18,A,1,REML,1,3.544705765
20,18,A,2,REML,1,2.999346659
20,18,A,3,REML,1,2.838420026
20,18,A,4,REML,1,2.063574693
20,18,A,5,REML,1,1.956044635
20,18,B,1,REML,4,5.950954201
20,18,B,2,REML,4,5.77680961
20,18,B,3,REML,4,5.549592415
20,18,B,4,REML,4,5.302920339
20,18,B,5,REML,4,5.050107318
20,18,E,1,REML,1,1.207075641
20,18,E,2,REML,1,1.186322048
20,18,E,3,REML,1,1.138802791
20,18,E,4,REML,1,1.125827838
20,18,E,5,REML,1,1.115459418
20,19,A,1,REML,1,3.514370199
20,19,A,2,REML,1,2.708142572
20,19,A,3,REML,1,2.27630287
20,19,A,4,REML,1,2.077142722
20,19,A,5,REML,1,1.783011853
20,19,B,1,REML,4,6.179133097
20,19,B,2,REML,4,5.886720778
20,19,B,3,REML,4,5.768073369
20,19,B,4,REML,4,5.165547976
20,19,B,5,REML,4,5.108837585
20,19,E,1,REML,1,1.252285945
20,19,E,2,REML,1,1.188916417
20,19,E,3,REML,1,1.176987009
20,19,E,4,REML,1,1.150692265
20,19,E,5,REML,1,1.118683078
20,20,A,1,REML,1,3.744081334
20,20,A,2,REML,1,3.234147164
20,20,A,3,REML,1,2.694384361
20,20,A,4,REML,1,2.486298519
20,20,A,5,REML,1,2.243802832
20,20,B,1,REML,4,6.423952726
20,20,B,2,REML,4,6.303470434
20,20,B,3,REML,4,5.754088735
20,20,B,4,REML,4,5.609253826
20,20,B,5,REML,4,5.420684159
20,20,E,1,REML,1,1.221215476
20,20,E,2,REML,1,1.200319059
20,20,E,3,REML,1,1.172727642
20,20,E,4,REML,1,1.162801913
20,20,E,5,REML,1,1.12710783
20,21,A,1,REML,1,3.388463411
20,21,A,2,REML,1,3.123169877
20,21,A,3,REML,1,2.860013768
20,21,A,4,REML,1,2.397427216
20,21,A,5,REML,1,2.100862833
20,21,B,1,REML,4,6.276166495
20,21,B,2,REML,4,6.05238309
20,21,B,3,REML,4,5.875079873
20,21,B,4,REML,4,5.354796415
20,21,B,5,REML,4,5.127792343
20,21,E,1,REML,1,1.274122188
20,21,E,2,REML,1,1.240488183
20,21,E,3,REML,1,1.204460431
20,21,E,4,REML,1,1.134709306
20,21,E,5,REML,1,1.112173247
20,22,A,1,REML,1,3.376677489
20,22,A,2,REML,1,3.191945006
20,22,A,3,REML,1,2.816630002
20,22,A,4,REML,1,2.410996325
20,22,A,5,REML,1,2.022673694
20,22,B,1,REML,4,6.426314906
20,22,B,2,REML,4,5.820180236
20,22,B,3,REML,4,5.314608501
20,22,B,4,REML,4,5.088013093
20,22,B,5,REML,4,4.73797806
20,22,E,1,REML,1,1.26673636
20,22,E,2,REML,1,1.159967097
20,22,E,3,REML,1,1.154690617
20,22,E,4,REML,1,1.133879345
20,22,E,5,REML,1,1.122633161
20,23,A,1,REML,1,3.612981075
20,23,A,2,REML,1,2.798464508
20,23,A,3,REML,1,2.384311394
20,23,A,4,REML,1,2.068825116
20,23,A,5,REML,1,1.890343414
20,23,B,1,REML,4,6.320436069
20,23,B,2,REML,4,5.539862672
20,23,B,3,REML,4,5.24862502
20,23,B,4,REML,4,5.082354094
20,23,B,5,REML,4,4.687556525
20,23,E,1,REML,1,1.236765907
20,23,E,2,REML,1,1.22035592
20,23,E,3,REML,1,1.171290546
20,23,E,4,REML,1,1.154898009
20,23,E,5,REML,1,1.106999761
20,24,A,1,REML,1,3.331582318
20,24,A,2,REML,1,2.875426006
20,24,A,3,REML,1,2.299809911
20,24,A,4,REML,1,2.019026122
20,24,A,5,REML,1,1.919624259
20,24,B,1,REML,4,6.296514974
20,24,B,2,REML,4,5.967040506
20,24,B,3,REML,4,5.862753607
20,24,B,4,REML,4,5.368100706
20,24,B,5,REML,4,5.166822992
20,24,E,1,REML,1,1.260579539
20,24,E,2,REML,1,1.206512198
20,24,E,3,REML,1,1.170703753
20,24,E,4,REML,1,1.152791224
20,24,E,5,REML,1,1.135446392
20,25,A,1,REML,1,3.131418118
20,25,A,2,REML,1,2.697279629
20,25,A,3,REML,1,2.564867934
20,25,A,4,REML,1,2.040852434
20,25,A,5,REML,1,1.872014741
20,25,B,1,REML,4,6.001755384
20,25,B,2,REML,4,5.854288824
20,25,B,3,REML,4,5.424389876
20,25,B,4,REML,4,5.339796739
20,25,B,5,REML,4,5.035157173
20,25,E,1,REML,1,1.235021719
20,25,E,2,REML,1,1.204407689
20,25,E,3,REML,1,1.196907904
20,25,E,4,REML,1,1.140991926
20,25,E,5,REML,1,1.126819719
20,26,A,1,REML,1,3.621921009
20,26,A,2,REML,1,2.991242801
20,26,A,3,REML,1,2.963300407
20,26,A,4,REML,1,2.426080312
20,26,A,5,REML,1,2.352232129
20,26,B,1,REML,4,6.136525971
20,26,B,2,REML,4,5.671559906
20,26,B,3,REML,4,5.290302441
20,26,B,4,REML,4,5.185792555
20,26,B,5,REML,4,5.169419525
20,26,E,1,REML,1,1.245903892
20,26,E,2,REML,1,1.203672466
20,26,E,3,REML,1,1.164981335
20,26,E,4,REML,1,1.138254362
20,26,E,5,REML,1,1.107755743
20,27,A,1,REML,1,3.291941937
20,27,A,2,REML,1,2.908751082
20,27,A,3,REML,1,2.383251104
20,27,A,4,REML,1,2.363396788
20,27,A,5,REML,1,1.900333776
20,27,B,1,REML,4,6.094974199
20,27,B,2,REML,4,5.529653736
20,27,B,3,REML,4,5.16724669
20,27,B,4,REML,4,5.063906868
20,27,B,5,REML,4,4.808036563
20,27,E,1,REML,1,1.246096551
20,27,E,2,REML,1,1.19922809
20,27,E,3,REML,1,1.145063296
20,27,E,4,REML,1,1.115598983
20,27,E,5,REML,1,1.084487391
20,28,A,1,REML,1,3.654587805
20,28,A,2,REML,1,2.717353229
20,28,A,3,REML,1,2.571904865
20,28,A,4,REML,1,1.982636734
20,28,A,5,REML,1,1.777344392
20,28,B,1,REML,4,7.06429494
20,28,B,2,REML,4,6.178196668
20,28,B,3,REML,4,5.514056673
20,28,B,4,REML,4,5.156122406
20,28,B,5,REML,4,5.089653849
20,28,E,1,REML,1,1.282698432
20,28,E,2,REML,1,1.234357099
20,28,E,3,REML,1,1.189673695
20,28,E,4,REML,1,1.154747224
20,28,E,5,REML,1,1.122725777
20,29,A,1,REML,1,3.046475835
20,29,A,2,REML,1,2.941151885
20,29,A,3,REML,1,2.590363584
20,29,A,4,REML,1,2.454029407
20,29,A,5,REML,1,2.109087721
20,29,B,1,REML,4,6.435088091
20,29,B,2,REML,4,5.577730564
20,29,B,3,REML,4,5.295003396
20,29,B,4,REML,4,5.157407633
20,29,B,5,REML,4,4.901665003
20,29,E,1,REML,1,1.23214532
20,29,E,2,REML,1,1.201936677
20,29,E,3,REML,1,1.175966427
20,29,E,4,REML,1,1.150604735
20,29,E,5,REML,1,1.107114753
20,30,A,1,REML,1,3.233309459
20,30,A,2,REML,1,2.681856915
20,30,A,3,REML,1,2.342227089
20,30,A,4,REML,1,2.169960867
20,30,A,5,REML,1,1.885994777
20,30,B,1,REML,4,6.110336326
20,30,B,2,REML,4,5.584134189
20,30,B,3,REML,4,5.44696155
20,30,B,4,REML,4,5.124790605
20,30,B,5,REML,4,4.8228235
20,30,E,1,REML,1,1.234865839
20,30,E,2,REML,1,1.199193909
20,30,E,3,REML,1,1.17377978
20,30,E,4,REML,1,1.152952386
20,30,E,5,REML,1,1.130034057
20,31,A,1,REML,1,3.091251939
20,31,A,2,REML,1,2.947207616
20,31,A,3,REML,1,2.703017747
20,31,A,4,REML,1,2.152731384
20,31,A,5,REML,1,1.836553379
20,31,B,1,REML,4,6.607516445
20,31,B,2,REML,4,6.294647729
20,31,B,3,REML,4,5.879945678
20,31,B,4,REML,4,5.444495223
20,31,B,5,REML,4,5.135162778
20,31,E,1,REML,1,1.233824665
20,31,E,2,REML,1,1.193496161
20,31,E,3,REML,1,1.186958392
20,31,E,4,REML,1,1.122923786
20,31,E,5,REML,1,1.113341797
20,32,A,1,REML,1,3.625705689
20,32,A,2,REML,1,3.060717141
20,32,A,3,REML,1,2.851744512
20,32,A,4,REML,1,2.212117001
20,32,A,5,REML,1,1.984728894
20,32,B,1,REML,4,6.086603623
20,32,B,2,REML,4,5.967981906
20,32,B,3,REML,4,5.591751184
20,32,B,4,REML,4,5.424433565
20,32,B,5,REML,4,5.047503289
20,32,E,1,REML,1,1.229772197
20,32,E,2,REML,1,1.178065757
20,32,E,3,REML,1,1.140406444
20,32,E,4,REML,1,1.132241216
20,32,E,5,REML,1,1.111660974
20,33,A,1,REML,1,3.45358404
20,33,A,2,REML,1,2.834137608
20,33,A,3,REML,1,2.034300191
20,33,A,4,REML,1,1.877320194
20,33,A,5,REML,1,1.838053928
20,33,B,1,REML,4,6.616326124
20,33,B,2,REML,4,6.137561432
20,33,B,3,REML,4,5.437638712
20,33,B,4,REML,4,5.051807565
20,33,B,5,REML,4,4.736496325
20,33,E,1,REML,1,1.247075556
20,33,E,2,REML,1,1.227483149
20,33,E,3,REML,1,1.185148042
20,33,E,4,REML,1,1.171637086
20,33,E,5,REML,1,1.139115481
20,34,A,1,REML,1,3.315103909
20,34,A,2,REML,1,2.712968644
20,34,A,3,REML,1,2.550784119
20,34,A,4,REML,1,2.321346
20,34,A,5,REML,1,2.182355523
20,34,B,1,REML,4,6.460170317
20,34,B,2,REML,4,6.03352163
20,34,B,3,REML,4,5.69974213
20,34,B,4,REML,4,5.585145752
20,34,B,5,REML,4,5.156642988
20,34,E,1,REML,1,1.240160763
20,34,E,2,REML,1,1.192406082
20,34,E,3,REML,1,1.164185002
20,34,E,4,REML,1,1.133476276
20,34,E,5,REML,1,1.109104413
20,35,A,1,REML,1,3.19809087
20,35,A,2,REML,1,2.817049943
20,35,A,3,REML,1,2.670393923
20,35,A,4,REML,1,2.185336138
20,35,A,5,REML,1,2.032429481
20,35,B,1,REML,4,6.06198366
20,35,B,2,REML,4,5.497190705
20,35,B,3,REML,4,5.291370085
20,35,B,4,REML,4,5.097617268
20,35,B,5,REML,4,4.851076229
20,35,E,1,REML,1,1.218355521
20,35,E,2,REML,1,1.176345
20,35,E,3,REML,1,1.157800429
20,35,E,4,REML,1,1.135512599
20,35,E,5,REML,1,1.104162157
20,36,A,1,REML,1,3.964536209
20,36,A,2,REML,1,3.247015854
20,36,A,3,REML,1,3.004770693
20,36,A,4,REML,1,2.39909055
20,36,A,5,REML,1,2.221778907
20,36,B,1,REML,4,5.791501873
20,36,B,2,REML,4,5.616350745
20,36,B,3,REML,4,5.471925004
20,36,B,4,REML,4,5.436006835
20,36,B,5,REML,4,5.076402355
20,36,E,1,REML,1,1.238945272
20,36,E,2,REML,1,1.216680745
20,36,E,3,REML,1,1.187682698
20,36,E,4,REML,1,1.153394919
20,36,E,5,REML,1,1.134177078
20,37,A,1,REML,1,3.376306415
20,37,A,2,REML,1,2.862930107
20,37,A,3,REML,1,2.332509293
20,37,A,4,REML,1,2.203991556
20,37,A,5,REML,1,1.789184442
20,37,B,1,REML,4,6.635459812
20,37,B,2,REML,4,5.865448289
20,37,B,3,REML,4,5.581079674
20,37,B,4,REML,4,5.038130941
20,37,B,5,REML,4,4.937479392
20,37,E,1,REML,1,1.259792268
20,37,E,2,REML,1,1.188505756
20,37,E,3,REML,1,1.173927267
20,37,E,4,REML,1,1.143868858
20,37,E,5,REML,1,1.100129765
20,38,A,1,REML,1,3.610987627
20,38,A,2,REML,1,3.150244143
20,38,A,3,REML,1,3.069271696
20,38,A,4,REML,1,2.626689685
20,38,A,5,REML,1,2.129817479
20,38,B,1,REML,4,6.331988487
20,38,B,2,REML,4,6.055422318
20,38,B,3,REML,4,5.711655849
20,38,B,4,REML,4,5.399581548
20,38,B,5,REML,4,5.223128314
20,38,E,1,REML,1,1.268166217
20,38,E,2,REML,1,1.224354403
20,38,E,3,REML,1,1.190506273
20,38,E,4,REML,1,1.159251556
20,38,E,5,REML,1,1.099090512
20,39,A,1,REML,1,3.772166341
20,39,A,2,REML,1,3.051567897
20,39,A,3,REML,1,2.512753239
20,39,A,4,REML,1,2.278787865
20,39,A,5,REML,1,2.177260182
20,39,B,1,REML,4,6.126487023
20,39,B,2,REML,4,5.759393434
20,39,B,3,REML,4,5.551973863
20,39,B,4,REML,4,5.244168866
20,39,B,5,REML,4,4.876699568
20,39,E,1,REML,1,1.244092614
20,39,E,2,REML,1,1.198873299
20,39,E,3,REML,1,1.142362999
20,39,E,4,REML,1,1.130924428
20,39,E,5,REML,1,1.109272672
20,40,A,1,REML,1,3.733202689
20,40,A,2,REML,1,3.305762656
20,40,A,3,REML,1,2.981119114
20,40,A,4,REML,1,2.226515366
20,40,A,5,REML,1,1.895662082
20,40,B,1,REML,4,6.370879785
20,40,B,2,REML,4,5.953495833
20,40,B,3,REML,4,5.556813689
20,40,B,4,REML,4,5.304965772
20,40,B,5,REML,4,4.858187726
20,40,E,1,REML,1,1.218590055
20,40,E,2,REML,1,1.185049537
20,40,E,3,REML,1,1.123391825
20,40,E,4,REML,1,1.115344318
20,40,E,5,REML,1,1.097386885
20,41,A,1,REML,1,2.86690278
20,41,A,2,REML,1,2.276454436
20,41,A,3,REML,1,2.261141404
20,41,A,4,REML,1,2.186467079
20,41,A,5,REML,1,1.822129278
20,41,B,1,REML,4,6.686427411
20,41,B,2,REML,4,6.145194518
20,41,B,3,REML,4,5.740824834
20,41,B,4,REML,4,5.293298154
20,41,B,5,REML,4,5.201091248
20,41,E,1,REML,1,1.257598124
20,41,E,2,REML,1,1.204628064
20,41,E,3,REML,1,1.165870045
20,41,E,4,REML,1,1.147341234
20,41,E,5,REML,1,1.120080303
20,42,A,1,REML,1,3.556575636
20,42,A,2,REML,1,2.917168835
20,42,A,3,REML,1,2.672636684
20,42,A,4,REML,1,2.243247039
20,42,A,5,REML,1,1.91137128
20,42,B,1,REML,4,6.70318274
20,42,B,2,REML,4,5.755037204
20,42,B,3,REML,4,5.505516375
20,42,B,4,REML,4,5.219458703
20,42,B,5,REML,4,4.861381759
20,42,E,1,REML,1,1.212598042
20,42,E,2,REML,1,1.176745782
20,42,E,3,REML,1,1.151236282
20,42,E,4,REML,1,1.129717106
20,42,E,5,REML,1,1.115381249
20,43,A,1,REML,1,3.32478367
20,43,A,2,REML,1,2.95711385
20,43,A,3,REML,1,2.72238862
20,43,A,4,REML,1,2.397133678
20,43,A,5,REML,1,2.167859304
20,43,B,1,REML,4,6.415474356
20,43,B,2,REML,4,5.822271526
20,43,B,3,REML,4,5.67448371
20,43,B,4,REML,4,5.627341245
20,43,B,5,REML,4,5.502731474
20,43,E,1,REML,1,1.234640371
20,43,E,2,REML,1,1.198534836
20,43,E,3,REML,1,1.174217596
20,43,E,4,REML,1,1.146561817
20,43,E,5,REML,1,1.125785957
20,44,A,1,REML,1,3.437560815
20,44,A,2,REML,1,3.234072386
20,44,A,3,REML,1,2.74871667
20,44,A,4,REML,1,2.666418293
20,44,A,5,REML,1,2.208817194
20,44,B,1,REML,4,6.875389168
20,44,B,2,REML,4,5.914544605
20,44,B,3,REML,4,5.667815953
20,44,B,4,REML,4,5.305875527
20,44,B,5,REML,4,5.128906625
20,44,E,1,REML,1,1.223107038
20,44,E,2,REML,1,1.187296643
20,44,E,3,REML,1,1.15215795
20,44,E,4,REML,1,1.130880488
20,44,E,5,REML,1,1.122108808
20,45,A,1,REML,1,3.836395672
20,45,A,2,REML,1,3.063524336
20,45,A,3,REML,1,2.839601913
20,45,A,4,REML,1,2.571556148
20,45,A,5,REML,1,2.3110092
20,45,B,1,REML,4,6.232317858
20,45,B,2,REML,4,5.793698485
20,45,B,3,REML,4,5.474539815
20,45,B,4,REML,4,5.381553839
20,45,B,5,REML,4,4.995136555
20,45,E,1,REML,1,1.261612535
20,45,E,2,REML,1,1.232174658
20,45,E,3,REML,1,1.188411689
20,45,E,4,REML,1,1.180776911
20,45,E,5,REML,1,1.16043501
20,46,A,1,REML,1,3.073811356
20,46,A,2,REML,1,2.883918631
20,46,A,3,REML,1,2.692566587
20,46,A,4,REML,1,2.612614778
20,46,A,5,REML,1,2.241917344
20,46,B,1,REML,4,5.840651888
20,46,B,2,REML,4,5.500163975
20,46,B,3,REML,4,5.245090013
20,46,B,4,REML,4,5.145676154
20,46,B,5,REML,4,5.011389639
20,46,E,1,REML,1,1.250863428
20,46,E,2,REML,1,1.22372572
20,46,E,3,REML,1,1.169286841
20,46,E,4,REML,1,1.144831435
20,46,E,5,REML,1,1.119907391
20,47,A,1,REML,1,3.503809461
20,47,A,2,REML,1,3.253881526
20,47,A,3,REML,1,3.107935419
20,47,A,4,REML,1,2.665025219
20,47,A,5,REML,1,2.272984955
20,47,B,1,REML,4,6.478632779
20,47,B,2,REML,4,6.038326574
20,47,B,3,REML,4,5.569228691
20,47,B,4,REML,4,5.033480417
20,47,B,5,REML,4,4.859142524
20,47,E,1,REML,1,1.26036339
20,47,E,2,REML,1,1.197756002
20,47,E,3,REML,1,1.172448712
